State,StateName,Region,FIPS,ColonyCount,TotalProduction,YieldPerColony,PricePerLB,ProductionValue,Stocks,YearRecorded,Clothianidin,Imidacloprid,Thiamethoxam,Acetamiprid,Thiacloprid,CombinedNeonic,ColonyGrowth,GrowthOutcome
TN,Tennessee,South,47,8000.0,472000.0,59,1.39,656000.0,131000.0,2001,0.0,1793.7,463.2,0.0,0.0,2256.9,-11.11111111,0
TN,Tennessee,South,47,8000.0,488000.0,61,1.4,683000.0,137000.0,2002,0.0,2572.4,369.5,79.5,0.0,3021.4,0.0,0
TN,Tennessee,South,47,6000.0,240000.0,40,1.52,365000.0,46000.0,2003,0.0,1080.9,1378.5,0.0,0.0,2459.4,-25.0,0
TN,Tennessee,South,47,6000.0,324000.0,54,1.73,561000.0,91000.0,2004,1814.1,9368.0,4763.2,2195.6,2.0,18142.9,0.0,0
TN,Tennessee,South,47,7000.0,385000.0,55,1.67,643000.0,92000.0,2005,698.2,12633.2,4017.1,695.6,16.0,18060.1,16.66666667,1
TN,Tennessee,South,47,7000.0,385000.0,55,1.84,708000.0,58000.0,2006,1644.2,5413.7,13435.6,1060.2,33.4,21587.1,0.0,0
TN,Tennessee,South,47,7000.0,455000.0,65,1.99,905000.0,114000.0,2007,2122.4,5452.4,10910.5,793.8,19.6,19298.7,0.0,0
TN,Tennessee,South,47,7000.0,427000.0,61,2.09,892000.0,149000.0,2008,3438.0,9691.3,5011.7,461.4,17.3,18619.7,0.0,0
TN,Tennessee,South,47,7000.0,357000.0,51,2.37,846000.0,86000.0,2009,4902.4,6533.0,16165.1,641.8,0.1,28242.4,0.0,0
TN,Tennessee,South,47,8000.0,504000.0,63,2.5,1260000.0,106000.0,2010,2765.5,10607.5,17264.6,326.5,6.4,30970.5,14.28571429,1
TN,Tennessee,South,47,7000.0,308000.0,44,2.93,902000.0,68000.0,2011,8521.7,12683.9,13807.5,911.0,6.4,35930.5,-12.5,0
TN,Tennessee,South,47,6000.0,366000.0,61,2.93,1072000.0,59000.0,2012,12711.3,9755.0,15320.4,37.4,2.1,37826.2,-14.28571429,0
TN,Tennessee,South,47,7000.0,315000.0,45,3.55,1118000.0,63000.0,2013,24363.6,11922.9,12578.1,14.2,3.9,48882.7,16.66666667,1
TN,Tennessee,South,47,7000.0,441000.0,63,3.76,1658000.0,88000.0,2014,24614.4,18828.9,7925.3,482.7,14.6,51865.9,0.0,0
TN,Tennessee,South,47,7000.0,413000.0,59,4.04,1669000.0,78000.0,2015,958.2,5303.8,2472.5,580.7,11.3,9326.5,0.0,0
TN,Tennessee,South,47,6000.0,330000.0,55,4.88,1610000.0,69000.0,2016,3974.5,3258.7,16149.1,474.9,0.0,23857.2,-14.28571429,0
TX,Texas,South,48,103000.0,7622000.0,74,0.5,3811000.0,2058000.0,1994,0.0,2050.5,0.0,0.0,0.0,2050.5,-1.904761905,0
TX,Texas,South,48,84000.0,8904000.0,106,0.67,5966000.0,1959000.0,1995,0.0,5934.9,0.0,0.0,0.0,5934.9,-18.44660194,0
TX,Texas,South,48,82000.0,6806000.0,83,0.85,5785000.0,1361000.0,1996,0.0,3467.1,0.0,0.0,0.0,3467.1,-2.3809523809999997,0
TX,Texas,South,48,94000.0,9964000.0,106,0.75,7473000.0,3188000.0,1997,0.0,3650.3,0.0,0.0,0.0,3650.3,14.63414634,1
TX,Texas,South,48,91000.0,7007000.0,77,0.62,4344000.0,1612000.0,1998,0.0,6069.7,0.0,0.0,0.0,6069.7,-3.191489362,0
TX,Texas,South,48,108000.0,8748000.0,81,0.64,5599000.0,2799000.0,1999,0.0,19112.6,0.0,0.0,0.0,19112.6,18.68131868,1
TX,Texas,South,48,105000.0,8295000.0,79,0.57,4728000.0,2986000.0,2000,0.0,8249.2,0.0,0.0,0.0,8249.2,-2.777777778,0
TX,Texas,South,48,97000.0,7663000.0,79,0.65,4981000.0,1533000.0,2001,0.0,18478.4,406.8,0.0,0.0,18885.2,-7.619047619,0
TX,Texas,South,48,114000.0,7638000.0,67,1.14,8707000.0,985000.0,2002,0.0,5253.0,1101.7,3255.2,0.0,9609.9,17.5257732,1
TX,Texas,South,48,140000.0,9380000.0,67,1.4,13132000.0,1126000.0,2003,0.0,4280.2,551.1,3570.8,0.0,8402.1,22.80701754,1
TX,Texas,South,48,116000.0,8816000.0,76,0.97,8552000.0,1411000.0,2004,11383.1,44266.8,14481.7,9355.9,0.0,79487.5,-17.14285714,0
TX,Texas,South,48,84000.0,5964000.0,71,0.86,5129000.0,954000.0,2005,28128.1,11748.1,22322.6,8186.8,0.0,70385.6,-27.586206899999997,0
TX,Texas,South,48,82000.0,5740000.0,70,0.89,5109000.0,976000.0,2006,9881.7,19838.6,13792.6,1880.9,0.0,45393.8,-2.3809523809999997,0
TX,Texas,South,48,105000.0,8610000.0,82,0.96,8266000.0,1550000.0,2007,13963.4,28647.4,21783.1,5459.1,0.0,69853.0,28.04878049,1
TX,Texas,South,48,77000.0,4928000.0,64,1.34,6604000.0,1380000.0,2008,17196.3,14089.8,16558.7,4167.2,0.0,52012.0,-26.66666667,0
TX,Texas,South,48,89000.0,5607000.0,63,1.39,7794000.0,1065000.0,2009,27530.7,17772.8,20451.6,1747.8,0.0,67502.9,15.58441558,1
TX,Texas,South,48,100000.0,7200000.0,72,1.51,10872000.0,792000.0,2010,16309.8,33072.3,21185.7,4883.5,0.0,75451.3,12.35955056,1
TX,Texas,South,48,78000.0,4524000.0,58,1.78,8053000.0,633000.0,2011,15317.7,48437.8,31178.1,1468.2,0.0,96401.8,-22.0,0
TX,Texas,South,48,92000.0,4784000.0,52,2.0,9568000.0,718000.0,2012,34068.6,41223.7,51258.9,372.5,0.0,126923.7,17.94871795,1
TX,Texas,South,48,106000.0,6254000.0,59,2.1,13133000.0,1689000.0,2013,49624.0,54520.1,37905.6,871.2,0.0,142920.9,15.2173913,1
TX,Texas,South,48,116000.0,9048000.0,78,2.24,20268000.0,2081000.0,2014,53455.1,63305.3,45239.0,2057.7,0.0,164057.1,9.433962264,1
TX,Texas,South,48,126000.0,8316000.0,66,2.1,17464000.0,1164000.0,2015,0.0,27046.2,19475.6,897.9,0.0,47419.7,8.620689655,1
TX,Texas,South,48,133000.0,9310000.0,70,2.08,19365000.0,2607000.0,2016,0.0,13523.5,6855.4,2400.9,0.0,22779.8,5.555555556,1
UT,Utah,West,49,32000.0,1056000.0,33,0.65,686000.0,232000.0,1995,0.0,646.9,0.0,0.0,0.0,646.9,-25.58139535,0
UT,Utah,West,49,34000.0,1564000.0,46,0.85,1329000.0,328000.0,1996,0.0,113.2,0.0,0.0,0.0,113.2,6.25,1
UT,Utah,West,49,32000.0,1664000.0,52,0.75,1248000.0,699000.0,1997,0.0,141.6,0.0,0.0,0.0,141.6,-5.882352941000001,0
UT,Utah,West,49,30000.0,1740000.0,58,0.65,1131000.0,557000.0,1998,0.0,61.6,0.0,0.0,0.0,61.6,-6.25,0
UT,Utah,West,49,26000.0,1170000.0,45,0.68,796000.0,433000.0,1999,0.0,19.8,0.0,0.0,0.0,19.8,-13.33333333,0
UT,Utah,West,49,24000.0,984000.0,41,0.6,590000.0,462000.0,2000,0.0,88.7,0.0,0.0,0.0,88.7,-7.692307692000001,0
UT,Utah,West,49,23000.0,874000.0,38,0.65,568000.0,315000.0,2001,0.0,11.6,0.0,0.0,0.0,11.6,-4.166666667,0
UT,Utah,West,49,22000.0,1298000.0,59,1.3,1687000.0,208000.0,2002,0.0,44.0,1.4,0.5,0.0,45.9,-4.347826087,0
UT,Utah,West,49,25000.0,1425000.0,57,1.28,1824000.0,157000.0,2003,0.0,45.7,1.7,12.2,0.0,59.6,13.63636364,1
UT,Utah,West,49,24000.0,1680000.0,70,1.1,1848000.0,554000.0,2004,100.3,39.9,0.9,37.9,0.0,179.0,-4.0,0
UT,Utah,West,49,24000.0,1080000.0,45,0.95,1026000.0,346000.0,2005,76.6,25.4,11.4,40.6,0.0,154.0,0.0,0
UT,Utah,West,49,26000.0,1300000.0,50,0.98,1274000.0,299000.0,2006,48.3,12.3,50.8,19.4,0.0,130.8,8.333333332999999,1
UT,Utah,West,49,28000.0,1176000.0,42,1.13,1329000.0,270000.0,2007,11.9,17.7,6.5,8.7,0.0,44.8,7.692307692000001,1
UT,Utah,West,49,28000.0,1344000.0,48,1.57,2110000.0,242000.0,2008,150.2,68.0,39.7,25.1,0.0,283.0,0.0,0
UT,Utah,West,49,26000.0,988000.0,38,1.46,1442000.0,198000.0,2009,80.9,148.3,91.0,20.7,0.0,340.9,-7.142857143,0
UT,Utah,West,49,26000.0,780000.0,30,1.53,1193000.0,195000.0,2010,155.4,256.4,157.1,26.9,0.0,595.8,0.0,0
UT,Utah,West,49,23000.0,897000.0,39,1.75,1570000.0,170000.0,2011,141.7,297.0,188.0,0.0,0.0,626.7,-11.53846154,0
UT,Utah,West,49,25000.0,950000.0,38,1.87,1777000.0,209000.0,2012,700.6,636.4,196.2,0.0,0.0,1533.2,8.695652174,1
UT,Utah,West,49,30000.0,1020000.0,34,2.09,2132000.0,92000.0,2013,536.7,554.5,527.2,21.3,0.0,1639.7,20.0,1
UT,Utah,West,49,29000.0,812000.0,28,2.13,1730000.0,130000.0,2014,892.3,434.2,413.5,11.5,0.0,1751.5,-3.333333333,0
UT,Utah,West,49,27000.0,1134000.0,42,1.92,2177000.0,147000.0,2015,0.0,220.3,0.3,3.2,0.0,223.8,-6.896551724,0
UT,Utah,West,49,31000.0,992000.0,32,1.93,1915000.0,169000.0,2016,0.0,87.4,8.1,0.0,0.0,95.5,14.81481481,1
VA,Virginia,South,51,9000.0,405000.0,45,0.67,271000.0,97000.0,1995,0.0,1347.7,0.0,0.0,0.0,1347.7,-18.18181818,0
VA,Virginia,South,51,7000.0,350000.0,50,1.48,518000.0,119000.0,1996,0.0,756.3,0.0,0.0,0.0,756.3,-22.22222222,0
VA,Virginia,South,51,8000.0,424000.0,53,1.45,615000.0,157000.0,1997,0.0,1444.6,0.0,0.0,0.0,1444.6,14.28571429,1
VA,Virginia,South,51,8000.0,296000.0,37,1.33,394000.0,86000.0,1998,0.0,2842.2,0.0,0.0,0.0,2842.2,0.0,0
VA,Virginia,South,51,7000.0,245000.0,35,1.17,287000.0,86000.0,1999,0.0,835.5,0.0,0.0,0.0,835.5,-12.5,0
VA,Virginia,South,51,7000.0,294000.0,42,1.5,441000.0,103000.0,2000,0.0,1660.0,0.0,0.0,0.0,1660.0,0.0,0
VA,Virginia,South,51,9000.0,468000.0,52,1.26,590000.0,94000.0,2001,0.0,1708.9,0.0,0.0,0.0,1708.9,28.57142857,1
VA,Virginia,South,51,8000.0,304000.0,38,1.9,578000.0,79000.0,2002,0.0,3070.0,250.8,0.0,0.0,3320.8,-11.11111111,0
VA,Virginia,South,51,6000.0,222000.0,37,1.68,373000.0,69000.0,2003,0.0,958.7,234.2,13.2,0.0,1206.1,-25.0,0
VA,Virginia,South,51,7000.0,266000.0,38,2.1,559000.0,69000.0,2004,1319.2,1480.5,616.5,132.8,0.0,3549.0,16.66666667,1
VA,Virginia,South,51,8000.0,296000.0,37,2.2,651000.0,59000.0,2005,1038.9,1388.6,437.0,1041.6,20.9,3927.0,14.28571429,1
VA,Virginia,South,51,8000.0,336000.0,42,2.2,739000.0,114000.0,2006,2827.3,3115.1,1173.0,1046.9,61.2,8223.5,0.0,0
VA,Virginia,South,51,6000.0,276000.0,46,2.43,671000.0,63000.0,2007,2899.7,1890.4,2715.4,710.4,25.8,8241.7,-25.0,0
VA,Virginia,South,51,6000.0,252000.0,42,2.42,610000.0,45000.0,2008,5303.8,1061.8,1514.2,481.0,0.0,8360.8,0.0,0
VA,Virginia,South,51,6000.0,234000.0,39,3.45,807000.0,56000.0,2009,3954.9,1283.8,3659.6,486.1,177.4,9561.8,0.0,0
VA,Virginia,South,51,5000.0,185000.0,37,3.32,614000.0,37000.0,2010,3070.4,2374.8,1349.2,836.0,70.1,7700.5,-16.66666667,0
VA,Virginia,South,51,4000.0,160000.0,40,4.07,651000.0,21000.0,2011,3086.9,4546.1,5719.8,838.4,9.3,14200.5,-20.0,0
VA,Virginia,South,51,4000.0,164000.0,41,3.77,618000.0,23000.0,2012,6663.5,2546.8,3471.1,628.5,14.8,13324.7,0.0,0
VA,Virginia,South,51,5000.0,175000.0,35,4.5,788000.0,42000.0,2013,2191.6,8739.3,4279.2,309.2,10.8,15530.1,25.0,1
VA,Virginia,South,51,6000.0,246000.0,41,4.68,1151000.0,57000.0,2014,5310.4,12277.3,3840.9,751.3,29.7,22209.6,20.0,1
VA,Virginia,South,51,6000.0,228000.0,38,5.53,1261000.0,50000.0,2015,141.0,4370.8,400.5,1568.8,23.1,6504.2,0.0,0
VA,Virginia,South,51,5000.0,190000.0,38,5.85,1112000.0,30000.0,2016,4225.6,3238.6,1000.9,1306.8,0.0,9771.9,-16.66666667,0
VT,Vermont,Northeast,50,5000.0,335000.0,67,0.86,288000.0,131000.0,1995,0.0,10.4,0.0,0.0,0.0,10.4,0.0,0
VT,Vermont,Northeast,50,4000.0,332000.0,83,1.01,335000.0,93000.0,1996,0.0,510.2,0.0,0.0,0.0,510.2,-20.0,0
VT,Vermont,Northeast,50,5000.0,315000.0,63,0.83,261000.0,249000.0,1997,0.0,68.3,0.0,0.0,0.0,68.3,25.0,1
VT,Vermont,Northeast,50,6000.0,384000.0,64,0.85,326000.0,207000.0,1998,0.0,3.2,0.0,0.0,0.0,3.2,20.0,1
VT,Vermont,Northeast,50,6000.0,396000.0,66,0.63,249000.0,222000.0,1999,0.0,14.4,0.0,0.0,0.0,14.4,0.0,0
VT,Vermont,Northeast,50,7000.0,413000.0,59,0.68,281000.0,211000.0,2000,0.0,41.6,0.0,0.0,0.0,41.6,16.66666667,1
VT,Vermont,Northeast,50,7000.0,567000.0,81,0.92,522000.0,249000.0,2001,0.0,69.8,0.0,0.0,0.0,69.8,0.0,0
VT,Vermont,Northeast,50,7000.0,623000.0,89,1.2,748000.0,274000.0,2002,0.0,37.8,1.9,0.0,0.0,39.7,0.0,0
VT,Vermont,Northeast,50,7000.0,581000.0,83,1.96,1139000.0,163000.0,2003,0.0,21.0,1.9,0.0,0.0,22.9,0.0,0
VT,Vermont,Northeast,50,6000.0,408000.0,68,1.51,616000.0,192000.0,2004,92.2,185.9,7.5,3.9,17.8,307.3,-14.28571429,0
VT,Vermont,Northeast,50,6000.0,546000.0,91,1.12,612000.0,169000.0,2005,33.4,937.5,112.7,134.9,101.2,1319.7,0.0,0
VT,Vermont,Northeast,50,6000.0,336000.0,56,1.2,403000.0,144000.0,2006,395.1,49.9,15.2,54.8,168.0,683.0,0.0,0
VT,Vermont,Northeast,50,5000.0,320000.0,64,1.7,544000.0,96000.0,2007,70.4,77.2,758.4,77.0,36.7,1019.7,-16.66666667,0
VT,Vermont,Northeast,50,5000.0,330000.0,66,2.2,726000.0,119000.0,2008,201.1,125.9,62.1,57.9,65.0,512.0,0.0,0
VT,Vermont,Northeast,50,5000.0,245000.0,49,2.01,492000.0,69000.0,2009,229.7,85.6,146.8,22.8,149.8,634.7,0.0,0
VT,Vermont,Northeast,50,4000.0,260000.0,65,3.1,806000.0,73000.0,2010,304.0,113.1,188.7,155.7,81.7,843.2,-20.0,0
VT,Vermont,Northeast,50,4000.0,172000.0,43,2.31,397000.0,43000.0,2011,359.3,75.9,130.6,50.6,129.3,745.7,0.0,0
VT,Vermont,Northeast,50,4000.0,240000.0,60,2.39,574000.0,53000.0,2012,510.0,72.9,80.6,42.2,93.8,799.5,0.0,0
VT,Vermont,Northeast,50,3000.0,153000.0,51,3.89,595000.0,46000.0,2013,1389.4,114.2,245.0,135.6,94.3,1978.5,-25.0,0
VT,Vermont,Northeast,50,3000.0,174000.0,58,4.89,851000.0,61000.0,2014,1517.8,209.5,176.0,50.7,57.0,2011.0,0.0,0
VT,Vermont,Northeast,50,5000.0,260000.0,52,4.23,1100000.0,62000.0,2015,0.0,80.6,18.9,49.0,69.4,217.9,66.66666667,1
VT,Vermont,Northeast,50,6000.0,312000.0,52,3.64,1136000.0,69000.0,2016,0.0,39.7,21.8,51.5,0.0,113.0,20.0,1
WA,Washington,West,53,60000.0,3720000.0,62,0.54,2009000.0,1265000.0,1994,0.0,943.2,0.0,0.0,0.0,943.2,0.0,0
WA,Washington,West,53,60000.0,3540000.0,59,0.57,2018000.0,637000.0,1995,0.0,3186.6,0.0,0.0,0.0,3186.6,0.0,0
WA,Washington,West,53,57000.0,3306000.0,58,0.9,2975000.0,1025000.0,1996,0.0,4718.4,0.0,0.0,0.0,4718.4,-5.0,0
WA,Washington,West,53,60000.0,3120000.0,52,0.76,2371000.0,1498000.0,1997,0.0,16320.3,0.0,0.0,0.0,16320.3,5.263157895,1
WA,Washington,West,53,58000.0,2958000.0,51,0.64,1893000.0,1361000.0,1998,0.0,24933.7,0.0,0.0,0.0,24933.7,-3.333333333,0
WA,Washington,West,53,52000.0,2600000.0,50,0.6,1560000.0,1170000.0,1999,0.0,3698.9,0.0,0.0,0.0,3698.9,-10.34482759,0
WA,Washington,West,53,52000.0,2808000.0,54,0.58,1629000.0,1151000.0,2000,0.0,10588.6,0.0,0.0,0.0,10588.6,0.0,0
WA,Washington,West,53,48000.0,2496000.0,52,0.72,1797000.0,1048000.0,2001,0.0,6570.7,211.1,0.0,0.0,6781.8,-7.692307692000001,0
WA,Washington,West,53,50000.0,2550000.0,51,1.27,3239000.0,561000.0,2002,0.0,7068.2,717.5,1628.6,0.0,9414.3,4.166666667,1
WA,Washington,West,53,58000.0,3248000.0,56,1.46,4742000.0,942000.0,2003,0.0,5527.7,1402.7,6656.6,0.0,13587.0,16.0,1
WA,Washington,West,53,56000.0,3528000.0,63,0.98,3457000.0,1376000.0,2004,23.6,5227.5,1679.7,6923.3,1762.5,15616.6,-3.448275862,0
WA,Washington,West,53,51000.0,2805000.0,55,1.01,2833000.0,1935000.0,2005,3393.6,5273.1,4023.6,6638.4,1434.4,20763.1,-8.928571429,0
WA,Washington,West,53,49000.0,2548000.0,52,1.24,3160000.0,1605000.0,2006,387.7,3184.9,708.9,6736.5,2202.6,13220.6,-3.921568627,0
WA,Washington,West,53,46000.0,2024000.0,44,1.25,2530000.0,648000.0,2007,2433.3,8497.6,1251.5,8455.8,1077.2,21715.4,-6.12244898,0
WA,Washington,West,53,49000.0,2156000.0,44,1.51,3256000.0,862000.0,2008,1424.6,5617.2,2020.9,6533.6,870.8,16467.1,6.52173913,1
WA,Washington,West,53,62000.0,2728000.0,44,1.58,4310000.0,1064000.0,2009,1633.3,11217.8,7777.0,5437.6,1717.3,27783.0,26.53061224,1
WA,Washington,West,53,71000.0,2627000.0,37,1.57,4124000.0,1077000.0,2010,1046.9,15741.2,6492.3,4465.9,2398.2,30144.5,14.51612903,1
WA,Washington,West,53,71000.0,2698000.0,38,1.93,5207000.0,836000.0,2011,5530.4,13205.8,14840.0,3141.8,2379.3,39097.3,0.0,0
WA,Washington,West,53,62000.0,2542000.0,41,2.38,6050000.0,1017000.0,2012,4485.0,25521.0,11293.0,6504.0,754.1,48557.1,-12.67605634,0
WA,Washington,West,53,69000.0,2691000.0,39,2.3,6189000.0,1023000.0,2013,4413.2,17842.4,14776.1,4190.6,4273.2,45495.5,11.29032258,1
WA,Washington,West,53,68000.0,2992000.0,44,2.61,7809000.0,1167000.0,2014,3319.3,19598.3,12349.6,6223.8,2045.0,43536.0,-1.4492753619999998,0
WA,Washington,West,53,73000.0,3212000.0,44,1.8,5782000.0,1221000.0,2015,419.9,20780.1,3198.6,6707.3,611.9,31717.8,7.352941176,1
WA,Washington,West,53,84000.0,2940000.0,35,1.99,5851000.0,412000.0,2016,3280.3,13275.1,4947.3,6453.8,64.0,28020.5,15.06849315,1
WI,Wisconsin,Midwest,55,73000.0,5767000.0,79,0.7,4037000.0,2134000.0,1995,0.0,894.0,0.0,0.0,0.0,894.0,-2.666666667,0
WI,Wisconsin,Midwest,55,69000.0,5382000.0,78,0.9,4844000.0,2422000.0,1996,0.0,4545.6,0.0,0.0,0.0,4545.6,-5.479452055,0
WI,Wisconsin,Midwest,55,79000.0,4740000.0,60,0.9,4266000.0,2797000.0,1997,0.0,4965.0,0.0,0.0,0.0,4965.0,14.49275362,1
WI,Wisconsin,Midwest,55,89000.0,8099000.0,91,0.72,5831000.0,5264000.0,1998,0.0,4283.2,0.0,0.0,0.0,4283.2,12.65822785,1
WI,Wisconsin,Midwest,55,80000.0,6000000.0,75,0.68,4080000.0,4560000.0,1999,0.0,3660.9,0.0,0.0,0.0,3660.9,-10.11235955,0
WI,Wisconsin,Midwest,55,84000.0,7560000.0,90,0.68,5141000.0,4385000.0,2000,0.0,9522.6,0.0,0.0,0.0,9522.6,5.0,1
WI,Wisconsin,Midwest,55,67000.0,5427000.0,81,0.82,4450000.0,3419000.0,2001,0.0,6284.4,29.1,0.0,0.0,6313.5,-20.23809524,0
WI,Wisconsin,Midwest,55,70000.0,6650000.0,95,1.34,8911000.0,2461000.0,2002,0.0,3654.8,680.9,0.0,0.0,4335.7,4.47761194,1
WI,Wisconsin,Midwest,55,74000.0,5698000.0,77,1.47,8376000.0,2678000.0,2003,0.0,3263.5,1950.7,0.0,0.0,5214.2,5.714285714,1
WI,Wisconsin,Midwest,55,68000.0,5848000.0,86,1.19,6959000.0,2632000.0,2004,2434.3,8487.0,1680.6,0.0,0.0,12601.9,-8.108108108,0
WI,Wisconsin,Midwest,55,64000.0,5312000.0,83,1.14,6056000.0,2922000.0,2005,8211.9,4763.9,3063.0,1123.7,0.0,17162.5,-5.882352941000001,0
WI,Wisconsin,Midwest,55,64000.0,5952000.0,93,1.12,6666000.0,2500000.0,2006,8449.8,4313.0,7194.5,222.7,0.0,20180.0,0.0,0
WI,Wisconsin,Midwest,55,60000.0,5040000.0,84,1.22,6149000.0,3024000.0,2007,11492.4,4137.0,7236.8,42.1,0.0,22908.3,-6.25,0
WI,Wisconsin,Midwest,55,58000.0,4640000.0,80,1.5,6960000.0,2366000.0,2008,19831.9,9206.2,11522.2,9.1,0.0,40569.4,-3.333333333,0
WI,Wisconsin,Midwest,55,63000.0,3780000.0,60,1.58,5972000.0,1588000.0,2009,17591.6,9564.6,18956.0,64.7,0.0,46176.9,8.620689655,1
WI,Wisconsin,Midwest,55,64000.0,4096000.0,64,1.68,6881000.0,1556000.0,2010,18832.0,8568.4,14277.6,92.4,0.0,41770.4,1.5873015869999998,1
WI,Wisconsin,Midwest,55,57000.0,3591000.0,63,1.89,6787000.0,1508000.0,2011,24781.5,6481.0,14983.6,73.6,0.0,46319.7,-10.9375,0
WI,Wisconsin,Midwest,55,60000.0,4140000.0,69,2.05,8487000.0,1863000.0,2012,34275.8,12434.9,18072.8,411.3,0.0,65194.8,5.263157895,1
WI,Wisconsin,Midwest,55,59000.0,3540000.0,60,2.38,8425000.0,1558000.0,2013,51622.8,9692.6,16506.0,226.8,0.0,78048.2,-1.6666666669999999,0
WI,Wisconsin,Midwest,55,53000.0,2862000.0,54,2.38,6812000.0,1030000.0,2014,48908.5,9756.5,22715.0,292.0,0.0,81672.0,-10.16949153,0
WI,Wisconsin,Midwest,55,52000.0,3484000.0,67,2.43,8466000.0,1603000.0,2015,937.5,3301.6,7233.8,679.4,0.0,12152.3,-1.8867924530000002,0
WI,Wisconsin,Midwest,55,54000.0,3348000.0,62,2.67,8939000.0,1205000.0,2016,459.5,4535.9,1706.2,580.0,0.0,7281.6,3.8461538460000004,1
WV,West Virginia,South,54,13000.0,533000.0,41,1.18,629000.0,48000.0,1995,0.0,322.0,0.0,0.0,0.0,322.0,-35.0,0
WV,West Virginia,South,54,10000.0,590000.0,59,1.59,938000.0,207000.0,1996,0.0,515.4,0.0,0.0,0.0,515.4,-23.07692308,0
WV,West Virginia,South,54,8000.0,560000.0,70,1.11,622000.0,280000.0,1997,0.0,144.8,0.0,0.0,0.0,144.8,-20.0,0
WV,West Virginia,South,54,6000.0,330000.0,55,1.14,376000.0,155000.0,1998,0.0,120.7,0.0,0.0,0.0,120.7,-25.0,0
WV,West Virginia,South,54,6000.0,234000.0,39,1.09,255000.0,152000.0,1999,0.0,251.2,0.0,0.0,0.0,251.2,0.0,0
WV,West Virginia,South,54,7000.0,378000.0,54,1.22,461000.0,234000.0,2000,0.0,130.0,0.0,0.0,0.0,130.0,16.66666667,1
WV,West Virginia,South,54,7000.0,455000.0,65,1.42,646000.0,410000.0,2001,0.0,62.0,0.0,0.0,0.0,62.0,0.0,0
WV,West Virginia,South,54,9000.0,459000.0,51,1.32,606000.0,151000.0,2002,0.0,81.9,0.4,0.0,0.0,82.3,28.57142857,1
WV,West Virginia,South,54,8000.0,376000.0,47,1.89,711000.0,194000.0,2003,0.0,181.4,0.3,4.2,0.0,185.9,-11.11111111,0
WV,West Virginia,South,54,9000.0,495000.0,55,1.41,698000.0,183000.0,2004,144.9,208.8,28.1,30.7,0.0,412.5,12.5,1
WV,West Virginia,South,54,8000.0,408000.0,51,1.29,526000.0,102000.0,2005,54.5,130.1,19.4,251.5,153.8,609.3,-11.11111111,0
WV,West Virginia,South,54,6000.0,252000.0,42,2.02,509000.0,68000.0,2006,173.8,153.6,41.1,294.4,21.0,683.9,-25.0,0
WV,West Virginia,South,54,6000.0,288000.0,48,2.09,602000.0,95000.0,2007,143.4,178.0,66.6,288.9,172.6,849.5,0.0,0
WV,West Virginia,South,54,6000.0,258000.0,43,2.16,557000.0,49000.0,2008,385.8,94.1,51.2,260.1,0.0,791.2,0.0,0
WV,West Virginia,South,54,5000.0,185000.0,37,2.6,481000.0,33000.0,2009,409.4,104.9,131.4,206.8,69.2,921.7,-16.66666667,0
WV,West Virginia,South,54,5000.0,200000.0,40,2.39,478000.0,40000.0,2010,324.1,174.9,92.2,238.5,36.6,866.3,0.0,0
WV,West Virginia,South,54,4000.0,212000.0,53,2.57,545000.0,45000.0,2011,258.3,332.1,257.3,276.1,92.2,1216.0,-20.0,0
WV,West Virginia,South,54,6000.0,288000.0,48,2.91,838000.0,95000.0,2012,849.4,275.2,309.2,190.5,127.2,1751.5,50.0,1
WV,West Virginia,South,54,6000.0,276000.0,46,3.66,1010000.0,83000.0,2013,394.5,379.0,318.9,525.7,13.7,1631.8,0.0,0
WV,West Virginia,South,54,6000.0,186000.0,31,4.07,757000.0,33000.0,2014,578.5,682.1,547.4,599.4,244.6,2652.0,0.0,0
WV,West Virginia,South,54,5000.0,175000.0,35,4.44,777000.0,32000.0,2015,59.8,310.7,44.0,469.1,249.2,1132.8,-16.66666667,0
WV,West Virginia,South,54,5000.0,160000.0,32,3.92,627000.0,43000.0,2016,179.4,39.6,35.7,265.3,0.0,520.0,0.0,0
WY,Wyoming,West,56,38000.0,1368000.0,36,0.73,999000.0,150000.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,-17.39130435,0
WY,Wyoming,West,56,40000.0,2920000.0,73,0.9,2628000.0,526000.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,5.263157895,1
WY,Wyoming,West,56,38000.0,2356000.0,62,0.75,1767000.0,660000.0,1997,0.0,52.3,0.0,0.0,0.0,52.3,-5.0,0
WY,Wyoming,West,56,46000.0,2760000.0,60,0.68,1877000.0,524000.0,1998,0.0,91.2,0.0,0.0,0.0,91.2,21.05263158,1
WY,Wyoming,West,56,37000.0,2664000.0,72,0.61,1625000.0,746000.0,1999,0.0,23.2,0.0,0.0,0.0,23.2,-19.56521739,0
WY,Wyoming,West,56,39000.0,3627000.0,93,0.59,2140000.0,798000.0,2000,0.0,44.5,0.0,0.0,0.0,44.5,5.405405405,1
WY,Wyoming,West,56,38000.0,2926000.0,77,0.65,1902000.0,468000.0,2001,0.0,188.8,4.3,0.0,0.0,193.1,-2.564102564,0
